model,problem,level,Average accuracy,Failure,weighted_accuracy,weighted_failed,complexity,lvl_correctness,is_close
PaLM 2,sppResults,Lvl 5,0.4,0.0,0.03636363636363636,0.0,P,"[True, False, True, False, True, False, False, False, False, True]",True
PaLM 2,sppResults,Lvl 6,0.3,0.0,0.03272727272727272,0.0,P,"[True, True, False, False, False, True, False, False, False, False]",True
PaLM 2,sppResults,Lvl 7,0.2,0.0,0.025454545454545455,0.0,P,"[False, True, True, False, False, False, False, False, False, False]",True
PaLM 2,sppResults,Lvl 8,0.3,0.0,0.04363636363636363,0.0,P,"[False, True, False, False, False, False, True, False, True, False]",True
PaLM 2,sppResults,Lvl 9,0.3,0.0,0.04909090909090909,0.0,P,"[False, False, False, False, False, False, True, True, False, True]",True
PaLM 2,sppResults,Lvl 10,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 4 Turbo,sppResults,Lvl 1,0.7,0.0,0.012727272727272726,0.0,P,"[False, True, False, True, True, True, False, True, True, True]",True
GPT 4 Turbo,sppResults,Lvl 2,0.5,0.0,0.01818181818181818,0.0,P,"[True, True, False, False, True, False, False, True, True, False]",True
GPT 4 Turbo,sppResults,Lvl 3,0.7,0.0,0.03818181818181818,0.0,P,"[True, True, True, False, True, True, True, False, False, True]",True
GPT 4 Turbo,sppResults,Lvl 4,0.6,0.0,0.04363636363636363,0.0,P,"[True, True, True, False, True, True, True, False, False, False]",True
GPT 4 Turbo,sppResults,Lvl 5,0.5,0.0,0.045454545454545456,0.0,P,"[True, False, True, True, False, False, False, False, True, True]",True
GPT 4 Turbo,sppResults,Lvl 6,0.6,0.0,0.06545454545454545,0.0,P,"[True, True, True, False, True, True, True, False, False, False]",True
GPT 4 Turbo,sppResults,Lvl 7,0.6,0.1,0.07636363636363637,0.01,P,"[True, True, True, True, True, False, True, 'failed', False, False]",True
GPT 4 Turbo,sppResults,Lvl 8,0.6,0.1,0.08727272727272727,0.01,P,"[False, True, True, True, True, 'failed', False, False, True, True]",True
GPT 4 Turbo,sppResults,Lvl 9,0.7,0.0,0.11454545454545455,0.0,P,"[True, True, False, False, True, False, True, True, True, True]",True
GPT 4 Turbo,sppResults,Lvl 10,0.7,0.1,0.12727272727272726,0.01,P,"[True, False, True, 'failed', True, False, True, True, True, True]",True
Claude 2,gcpResults,Lvl 1,0.0,0.1,0.0,0.01,NP-Hard,"[False, False, False, False, False, False, False, False, 'failed', False]",True
Claude 2,gcpResults,Lvl 2,0.2,0.0,0.007272727272727273,0.0,NP-Hard,"[True, False, False, True, False, False, False, False, False, False]",True
Claude 2,gcpResults,Lvl 3,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude 2,gcpResults,Lvl 4,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude 2,gcpResults,Lvl 5,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude 2,gcpResults,Lvl 6,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude 2,gcpResults,Lvl 7,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude 2,gcpResults,Lvl 8,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude 2,gcpResults,Lvl 9,0.1,0.0,0.016363636363636365,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, True]",True
Claude 2,gcpResults,Lvl 10,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 1,1.0,0.0,0.01818181818181818,0.0,NP-Complete,"[True, True, True, True, True, True, True, True, True, True]",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 2,0.4,0.0,0.014545454545454545,0.0,NP-Complete,"[True, True, False, True, False, False, False, False, True, False]",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 3,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 4,0.1,0.0,0.007272727272727273,0.0,NP-Complete,"[False, False, False, False, True, False, False, False, False, False]",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 5,0.2,0.0,0.01818181818181818,0.0,NP-Complete,"[False, False, False, True, False, False, True, False, False, False]",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 6,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 7,0.2,0.0,0.025454545454545455,0.0,NP-Complete,"[False, False, True, False, False, False, False, True, False, False]",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 8,0.9,0.0,0.13090909090909092,0.0,NP-Complete,"[True, True, True, True, True, False, True, True, True, True]",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 9,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",True
GPT 3.5 Turbo,tsp_d_Results,Lvl 10,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",True
Claude Instant,tspResults,Lvl 1,0.5,0.0,0.00909090909090909,0.0,NP-Hard,"[False, False, False, True, False, False, True, True, True, True]",True
Claude Instant,tspResults,Lvl 2,0.3,0.3,0.010909090909090908,0.03,NP-Hard,"[True, False, 'failed', 'failed', True, False, 'failed', True, False, False]",True
Claude Instant,tspResults,Lvl 3,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,tspResults,Lvl 4,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,tspResults,Lvl 5,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,tspResults,Lvl 6,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,tspResults,Lvl 7,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,tspResults,Lvl 8,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,tspResults,Lvl 9,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,tspResults,Lvl 10,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Yi-34b,bspResults,Lvl 1,0.8,0.2,0.014545454545454545,0.02,P,"[True, True, True, True, True, True, True, 'failed', True, 'failed']",False
Yi-34b,bspResults,Lvl 2,0.9,0.1,0.03272727272727273,0.01,P,"[True, True, True, True, 'failed', True, True, True, True, True]",False
Yi-34b,bspResults,Lvl 3,0.8,0.2,0.04363636363636364,0.02,P,"[True, 'failed', True, True, True, True, 'failed', True, True, True]",False
Yi-34b,bspResults,Lvl 4,0.8,0.2,0.05818181818181818,0.02,P,"[True, True, 'failed', True, True, True, True, True, 'failed', True]",False
Yi-34b,bspResults,Lvl 5,0.5,0.5,0.045454545454545456,0.05,P,"['failed', 'failed', True, True, True, 'failed', True, 'failed', 'failed', True]",False
Yi-34b,bspResults,Lvl 6,0.5,0.5,0.05454545454545454,0.05,P,"[True, True, 'failed', 'failed', 'failed', 'failed', True, 'failed', True, True]",False
Yi-34b,bspResults,Lvl 7,0.6,0.4,0.07636363636363637,0.04,P,"['failed', True, True, True, True, 'failed', 'failed', True, 'failed', True]",False
Yi-34b,bspResults,Lvl 8,0.5,0.5,0.07272727272727272,0.05,P,"[True, 'failed', 'failed', True, 'failed', True, 'failed', True, 'failed', True]",False
Yi-34b,bspResults,Lvl 9,0.8,0.2,0.13090909090909092,0.02,P,"[True, True, 'failed', True, True, True, 'failed', True, True, True]",False
Yi-34b,bspResults,Lvl 10,0.5,0.5,0.09090909090909091,0.05,P,"[True, True, True, True, True, 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,tspResults,Lvl 1,0.6,0.0,0.010909090909090908,0.0,NP-Hard,"[False, True, True, True, False, True, True, False, True, False]",False
Phi-2,tspResults,Lvl 2,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tspResults,Lvl 3,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tspResults,Lvl 4,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tspResults,Lvl 5,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tspResults,Lvl 6,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tspResults,Lvl 7,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tspResults,Lvl 8,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tspResults,Lvl 9,0.0,0.9,0.0,0.09,NP-Hard,"['failed', False, 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,tspResults,Lvl 10,0.0,0.7,0.0,0.06999999999999999,NP-Hard,"['failed', False, False, 'failed', 'failed', 'failed', 'failed', False, 'failed', 'failed']",False
Qwen-14b,sppResults,Lvl 1,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,sppResults,Lvl 2,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,sppResults,Lvl 3,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,sppResults,Lvl 4,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,sppResults,Lvl 5,0.2,0.0,0.01818181818181818,0.0,P,"[False, False, True, False, False, False, False, False, False, True]",False
Qwen-14b,sppResults,Lvl 6,0.0,0.9,0.0,0.09,P,"['failed', 'failed', 'failed', 'failed', 'failed', False, 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,sppResults,Lvl 7,0.0,0.1,0.0,0.01,P,"[False, False, False, False, False, False, False, False, False, 'failed']",False
Qwen-14b,sppResults,Lvl 8,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,sppResults,Lvl 9,0.0,0.2,0.0,0.02,P,"[False, False, False, False, 'failed', 'failed', False, False, False, False]",False
Qwen-14b,sppResults,Lvl 10,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,bspResults,Lvl 1,0.3,0.1,0.005454545454545454,0.01,P,"[False, False, False, True, False, True, False, 'failed', False, True]",False
Phi-2,bspResults,Lvl 2,0.2,0.2,0.007272727272727273,0.02,P,"[True, 'failed', False, False, True, False, False, 'failed', False, False]",False
Phi-2,bspResults,Lvl 3,0.3,0.2,0.01636363636363636,0.02,P,"[False, True, True, False, 'failed', False, False, False, 'failed', True]",False
Phi-2,bspResults,Lvl 4,0.3,0.2,0.021818181818181816,0.02,P,"[False, False, False, 'failed', False, True, 'failed', True, True, False]",False
Phi-2,bspResults,Lvl 5,0.3,0.2,0.02727272727272727,0.02,P,"[False, True, False, False, False, 'failed', True, 'failed', True, False]",False
Phi-2,bspResults,Lvl 6,0.2,0.2,0.02181818181818182,0.02,P,"['failed', False, True, False, False, False, 'failed', True, False, False]",False
Phi-2,bspResults,Lvl 7,0.1,0.1,0.012727272727272728,0.01,P,"[False, True, False, False, False, 'failed', False, False, False, False]",False
Phi-2,bspResults,Lvl 8,0.3,0.0,0.04363636363636363,0.0,P,"[False, False, False, False, False, True, True, False, True, False]",False
Phi-2,bspResults,Lvl 9,0.1,0.3,0.016363636363636365,0.03,P,"[True, 'failed', False, 'failed', False, False, False, 'failed', False, False]",False
Phi-2,bspResults,Lvl 10,0.1,0.0,0.01818181818181818,0.0,P,"[False, False, False, False, False, True, False, False, False, False]",False
Phi-2,gcpResults,Lvl 1,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,gcpResults,Lvl 2,0.1,0.3,0.0036363636363636364,0.03,NP-Hard,"[False, 'failed', False, True, False, False, False, 'failed', False, 'failed']",False
Phi-2,gcpResults,Lvl 3,0.0,0.8,0.0,0.08,NP-Hard,"['failed', 'failed', 'failed', 'failed', False, False, 'failed', 'failed', 'failed', 'failed']",False
Phi-2,gcpResults,Lvl 4,0.0,0.7,0.0,0.06999999999999999,NP-Hard,"['failed', 'failed', 'failed', False, 'failed', False, False, 'failed', 'failed', 'failed']",False
Phi-2,gcpResults,Lvl 5,0.1,0.6,0.00909090909090909,0.06,NP-Hard,"['failed', 'failed', False, False, 'failed', 'failed', 'failed', 'failed', True, False]",False
Phi-2,gcpResults,Lvl 6,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,gcpResults,Lvl 7,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,gcpResults,Lvl 8,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,gcpResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,gcpResults,Lvl 10,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 1,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 2,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 3,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 4,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 5,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 6,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 7,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 8,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,mspResults,Lvl 10,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,tsp_d_Results,Lvl 1,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tsp_d_Results,Lvl 2,0.0,0.1,0.0,0.01,NP-Complete,"[False, False, 'failed', False, False, False, False, False, False, False]",False
Phi-2,tsp_d_Results,Lvl 3,0.0,0.4,0.0,0.04,NP-Complete,"['failed', 'failed', False, False, False, 'failed', False, 'failed', False, False]",False
Phi-2,tsp_d_Results,Lvl 4,0.2,0.0,0.014545454545454545,0.0,NP-Complete,"[False, False, True, False, False, False, True, False, False, False]",False
Phi-2,tsp_d_Results,Lvl 5,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tsp_d_Results,Lvl 6,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tsp_d_Results,Lvl 7,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tsp_d_Results,Lvl 8,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,tsp_d_Results,Lvl 9,0.0,0.7,0.0,0.06999999999999999,NP-Complete,"[False, False, 'failed', False, 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-2,tsp_d_Results,Lvl 10,0.0,0.9,0.0,0.09,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', False, 'failed', 'failed']",False
Phi-2,kspResults,Lvl 1,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,kspResults,Lvl 2,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,kspResults,Lvl 3,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,kspResults,Lvl 4,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,kspResults,Lvl 5,0.0,0.1,0.0,0.01,NP-Complete,"[False, False, False, False, False, False, 'failed', False, False, False]",False
Phi-2,kspResults,Lvl 6,0.0,0.1,0.0,0.01,NP-Complete,"[False, False, False, 'failed', False, False, False, False, False, False]",False
Phi-2,kspResults,Lvl 7,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,kspResults,Lvl 8,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,kspResults,Lvl 9,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,kspResults,Lvl 10,0.0,0.1,0.0,0.01,NP-Complete,"[False, False, False, False, False, 'failed', False, False, False, False]",False
Qwen-14b,edpResults,Lvl 1,0.5,0.0,0.00909090909090909,0.0,P,"[True, False, False, True, True, True, False, False, False, True]",False
Qwen-14b,edpResults,Lvl 2,0.5,0.0,0.01818181818181818,0.0,P,"[True, False, False, True, False, False, True, True, False, True]",False
Qwen-14b,edpResults,Lvl 3,0.3,0.0,0.01636363636363636,0.0,P,"[False, False, True, False, False, True, False, True, False, False]",False
Qwen-14b,edpResults,Lvl 4,0.3,0.0,0.021818181818181816,0.0,P,"[True, False, False, False, True, False, False, True, False, False]",False
Qwen-14b,edpResults,Lvl 5,0.6,0.0,0.05454545454545454,0.0,P,"[True, True, False, True, True, True, False, False, False, True]",False
Qwen-14b,edpResults,Lvl 6,0.4,0.0,0.04363636363636364,0.0,P,"[False, True, False, True, True, False, False, False, True, False]",False
Qwen-14b,edpResults,Lvl 7,0.1,0.0,0.012727272727272728,0.0,P,"[False, False, False, False, False, True, False, False, False, False]",False
Qwen-14b,edpResults,Lvl 8,0.3,0.0,0.04363636363636363,0.0,P,"[True, False, True, False, False, False, False, False, False, True]",False
Qwen-14b,edpResults,Lvl 9,0.3,0.0,0.04909090909090909,0.0,P,"[False, False, True, False, False, False, False, True, True, False]",False
Qwen-14b,edpResults,Lvl 10,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,gcp_d_Results,Lvl 1,0.2,0.0,0.0036363636363636364,0.0,NP-Complete,"[False, False, False, False, False, False, False, True, False, True]",False
Phi-2,gcp_d_Results,Lvl 2,0.2,0.0,0.007272727272727273,0.0,NP-Complete,"[False, False, False, False, False, True, False, True, False, False]",False
Phi-2,gcp_d_Results,Lvl 3,0.4,0.0,0.02181818181818182,0.0,NP-Complete,"[True, True, False, True, False, False, False, False, True, False]",False
Phi-2,gcp_d_Results,Lvl 4,0.5,0.0,0.03636363636363636,0.0,NP-Complete,"[True, True, True, True, False, False, False, False, False, True]",False
Phi-2,gcp_d_Results,Lvl 5,0.1,0.1,0.00909090909090909,0.01,NP-Complete,"[True, 'failed', False, False, False, False, False, False, False, False]",False
Phi-2,gcp_d_Results,Lvl 6,0.4,0.0,0.04363636363636364,0.0,NP-Complete,"[False, False, True, False, False, True, True, True, False, False]",False
Phi-2,gcp_d_Results,Lvl 7,0.7,0.1,0.08909090909090908,0.01,NP-Complete,"['failed', True, True, True, True, False, True, False, True, True]",False
Phi-2,gcp_d_Results,Lvl 8,0.5,0.1,0.07272727272727272,0.01,NP-Complete,"[True, False, 'failed', True, False, False, True, True, False, True]",False
Phi-2,gcp_d_Results,Lvl 9,0.9,0.1,0.14727272727272728,0.01,NP-Complete,"[True, True, True, True, True, True, True, 'failed', True, True]",False
Phi-2,gcp_d_Results,Lvl 10,0.7,0.0,0.12727272727272726,0.0,NP-Complete,"[True, True, False, False, True, True, False, True, True, True]",False
Qwen-14b,kspResults,Lvl 1,0.0,0.2,0.0,0.02,NP-Complete,"['failed', False, False, 'failed', False, False, False, False, False, False]",False
Qwen-14b,kspResults,Lvl 2,0.0,0.2,0.0,0.02,NP-Complete,"[False, False, False, False, False, False, False, 'failed', 'failed', False]",False
Qwen-14b,kspResults,Lvl 3,0.0,0.1,0.0,0.01,NP-Complete,"[False, False, False, 'failed', False, False, False, False, False, False]",False
Qwen-14b,kspResults,Lvl 4,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,kspResults,Lvl 5,0.0,0.1,0.0,0.01,NP-Complete,"[False, False, False, False, False, False, False, False, False, 'failed']",False
Qwen-14b,kspResults,Lvl 6,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,kspResults,Lvl 7,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,kspResults,Lvl 8,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,kspResults,Lvl 9,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,kspResults,Lvl 10,0.0,0.1,0.0,0.01,NP-Complete,"[False, False, False, 'failed', False, False, False, False, False, False]",False
Phi-2,edpResults,Lvl 1,0.2,0.0,0.0036363636363636364,0.0,P,"[False, False, True, True, False, False, False, False, False, False]",False
Phi-2,edpResults,Lvl 2,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,edpResults,Lvl 3,0.1,0.0,0.005454545454545455,0.0,P,"[False, False, False, False, False, True, False, False, False, False]",False
Phi-2,edpResults,Lvl 4,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,edpResults,Lvl 5,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,edpResults,Lvl 6,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,edpResults,Lvl 7,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,edpResults,Lvl 8,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,edpResults,Lvl 9,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Phi-2,edpResults,Lvl 10,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",False
Qwen-14b,gcpResults,Lvl 1,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,gcpResults,Lvl 2,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,gcpResults,Lvl 3,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,gcpResults,Lvl 4,0.2,0.8,0.014545454545454545,0.08,NP-Hard,"['failed', 'failed', True, 'failed', 'failed', 'failed', 'failed', True, 'failed', 'failed']",False
Qwen-14b,gcpResults,Lvl 5,0.1,0.9,0.00909090909090909,0.09,NP-Hard,"['failed', 'failed', 'failed', 'failed', True, 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,gcpResults,Lvl 6,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,gcpResults,Lvl 7,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,gcpResults,Lvl 8,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,gcpResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,gcpResults,Lvl 10,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Qwen-14b,tsp_d_Results,Lvl 1,1.0,0.0,0.01818181818181818,0.0,NP-Complete,"[True, True, True, True, True, True, True, True, True, True]",False
Qwen-14b,tsp_d_Results,Lvl 2,0.9,0.0,0.03272727272727273,0.0,NP-Complete,"[True, False, True, True, True, True, True, True, True, True]",False
Qwen-14b,tsp_d_Results,Lvl 3,0.9,0.0,0.049090909090909095,0.0,NP-Complete,"[True, True, True, False, True, True, True, True, True, True]",False
Qwen-14b,tsp_d_Results,Lvl 4,0.3,0.0,0.021818181818181816,0.0,NP-Complete,"[False, False, False, False, True, False, False, True, True, False]",False
Qwen-14b,tsp_d_Results,Lvl 5,0.5,0.2,0.045454545454545456,0.02,NP-Complete,"['failed', False, True, 'failed', True, True, True, False, False, True]",False
Qwen-14b,tsp_d_Results,Lvl 6,0.5,0.0,0.05454545454545454,0.0,NP-Complete,"[True, True, False, False, True, True, False, True, False, False]",False
Qwen-14b,tsp_d_Results,Lvl 7,0.7,0.0,0.08909090909090908,0.0,NP-Complete,"[False, False, True, True, True, True, True, True, False, True]",False
Qwen-14b,tsp_d_Results,Lvl 8,0.6,0.0,0.08727272727272727,0.0,NP-Complete,"[True, True, True, True, False, False, True, False, True, False]",False
Qwen-14b,tsp_d_Results,Lvl 9,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
